This is a log message.

Current time: 2023-08-24 09:52:10.853670

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'nHidden1': 256, 'dropout1': 0, 'num_layers1': 8, 'nHidden2': 256, 'dropout2': 0, 'num_layers2': 1, 'activ': 'glu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [64, 128], 'pooling': [1, 1], 'nhead': 8, 'd_model': 512}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 3000}
Epoch [2200/3000], Trn Loss: 192.5862, Val Loss: 122.0321
Epoch [2201/3000], Trn Loss: 192.2572, Val Loss: 116.9879
Epoch [2202/3000], Trn Loss: 192.4475, Val Loss: 120.9886
Epoch [2203/3000], Trn Loss: 192.3503, Val Loss: 120.7285
Epoch [2204/3000], Trn Loss: 192.5180, Val Loss: 121.7231
Epoch [2205/3000], Trn Loss: 192.5716, Val Loss: 121.8618
Epoch [2206/3000], Trn Loss: 192.3883, Val Loss: 120.0976
Epoch [2207/3000], Trn Loss: 192.4612, Val Loss: 121.2050
Epoch [2208/3000], Trn Loss: 192.3238, Val Loss: 115.9532
Epoch [2209/3000], Trn Loss: 192.9355, Val Loss: 120.8699
Epoch [2210/3000], Trn Loss: 192.2515, Val Loss: 115.7346
Epoch [2211/3000], Trn Loss: 192.3566, Val Loss: 120.0129
Epoch [2212/3000], Trn Loss: 192.2859, Val Loss: 116.8849
Epoch [2213/3000], Trn Loss: 192.2948, Val Loss: 121.5965
Epoch [2214/3000], Trn Loss: 192.4275, Val Loss: 121.9734
Epoch [2215/3000], Trn Loss: 192.5599, Val Loss: 122.7080
Epoch [2216/3000], Trn Loss: 192.2491, Val Loss: 117.4847
Epoch [2217/3000], Trn Loss: 192.3219, Val Loss: 121.4734
Epoch [2218/3000], Trn Loss: 192.5254, Val Loss: 121.8632
Epoch [2219/3000], Trn Loss: 192.2792, Val Loss: 118.2498
Epoch [2220/3000], Trn Loss: 192.2581, Val Loss: 120.2522
Epoch [2221/3000], Trn Loss: 192.3277, Val Loss: 119.6792
Epoch [2222/3000], Trn Loss: 192.3244, Val Loss: 120.8886
Epoch [2223/3000], Trn Loss: 192.4190, Val Loss: 119.0250
Epoch [2224/3000], Trn Loss: 193.0805, Val Loss: 121.0889
Epoch [2225/3000], Trn Loss: 192.4707, Val Loss: 120.6224
Epoch [2226/3000], Trn Loss: 192.8381, Val Loss: 121.5800
Epoch [2227/3000], Trn Loss: 192.3099, Val Loss: 120.6774
Epoch [2228/3000], Trn Loss: 192.4247, Val Loss: 121.3604
Epoch [2229/3000], Trn Loss: 192.5842, Val Loss: 120.9216
Epoch [2230/3000], Trn Loss: 192.5533, Val Loss: 121.3587
Epoch [2231/3000], Trn Loss: 192.3529, Val Loss: 122.2230
Epoch [2232/3000], Trn Loss: 192.2629, Val Loss: 118.6324
Epoch [2233/3000], Trn Loss: 192.4198, Val Loss: 121.3581
Epoch [2234/3000], Trn Loss: 192.2601, Val Loss: 118.2191
Epoch [2235/3000], Trn Loss: 192.3082, Val Loss: 121.4821
Epoch [2236/3000], Trn Loss: 192.3916, Val Loss: 119.0837
Epoch [2237/3000], Trn Loss: 192.3940, Val Loss: 121.3021
Epoch [2238/3000], Trn Loss: 192.2563, Val Loss: 119.4066
Epoch [2239/3000], Trn Loss: 192.8790, Val Loss: 121.8144
Epoch [2240/3000], Trn Loss: 192.2522, Val Loss: 120.3326
Epoch [2241/3000], Trn Loss: 192.2949, Val Loss: 121.2060
Epoch [2242/3000], Trn Loss: 192.4828, Val Loss: 119.8399
Epoch [2243/3000], Trn Loss: 192.5053, Val Loss: 121.3044
Epoch [2244/3000], Trn Loss: 192.5159, Val Loss: 121.4348
Epoch [2245/3000], Trn Loss: 192.3831, Val Loss: 121.0718
Epoch [2246/3000], Trn Loss: 192.3495, Val Loss: 121.9238
Epoch [2247/3000], Trn Loss: 192.2626, Val Loss: 121.5823
Epoch [2248/3000], Trn Loss: 192.2616, Val Loss: 118.9193
Epoch [2249/3000], Trn Loss: 192.2506, Val Loss: 119.6704
Epoch [2250/3000], Trn Loss: 192.3611, Val Loss: 120.7809
Epoch [2251/3000], Trn Loss: 192.4981, Val Loss: 120.6837
Epoch [2252/3000], Trn Loss: 192.2525, Val Loss: 121.2009
Epoch [2253/3000], Trn Loss: 192.4142, Val Loss: 121.9082
Epoch [2254/3000], Trn Loss: 192.2571, Val Loss: 119.4900
Epoch [2255/3000], Trn Loss: 192.4639, Val Loss: 121.2993
Epoch [2256/3000], Trn Loss: 192.3669, Val Loss: 121.3910
Epoch [2257/3000], Trn Loss: 192.4875, Val Loss: 120.2956
Epoch [2258/3000], Trn Loss: 192.3509, Val Loss: 120.5518
Epoch [2259/3000], Trn Loss: 192.7461, Val Loss: 122.5016
Epoch [2260/3000], Trn Loss: 192.4040, Val Loss: 121.6216
Epoch [2261/3000], Trn Loss: 192.3891, Val Loss: 121.5496
Epoch [2262/3000], Trn Loss: 192.4485, Val Loss: 121.5746
Epoch [2263/3000], Trn Loss: 192.3502, Val Loss: 117.6354
Epoch [2264/3000], Trn Loss: 192.6802, Val Loss: 121.5475
Epoch [2265/3000], Trn Loss: 192.4678, Val Loss: 122.0314
Epoch [2266/3000], Trn Loss: 192.2587, Val Loss: 120.2977
Epoch [2267/3000], Trn Loss: 192.2655, Val Loss: 117.4328
Epoch [2268/3000], Trn Loss: 192.3324, Val Loss: 121.9702
Epoch [2269/3000], Trn Loss: 192.3469, Val Loss: 119.0123
Epoch [2270/3000], Trn Loss: 192.2696, Val Loss: 120.9683
Epoch [2271/3000], Trn Loss: 192.3177, Val Loss: 120.4624
Epoch [2272/3000], Trn Loss: 192.7283, Val Loss: 121.6568
Epoch [2273/3000], Trn Loss: 192.3464, Val Loss: 121.7934
Epoch [2274/3000], Trn Loss: 192.3676, Val Loss: 122.6601
Epoch [2275/3000], Trn Loss: 192.4946, Val Loss: 122.1574
Epoch [2276/3000], Trn Loss: 192.6134, Val Loss: 122.3274
Epoch [2277/3000], Trn Loss: 192.6120, Val Loss: 119.1034
Epoch [2278/3000], Trn Loss: 192.2521, Val Loss: 121.8560
Epoch [2279/3000], Trn Loss: 192.3902, Val Loss: 120.5479
Epoch [2280/3000], Trn Loss: 192.5798, Val Loss: 123.0153
Epoch [2281/3000], Trn Loss: 192.4148, Val Loss: 121.6980
Epoch [2282/3000], Trn Loss: 192.3116, Val Loss: 117.2666
Epoch [2283/3000], Trn Loss: 192.2739, Val Loss: 120.3169
Epoch [2284/3000], Trn Loss: 192.3469, Val Loss: 121.8943
Epoch [2285/3000], Trn Loss: 192.3854, Val Loss: 122.1176
Epoch [2286/3000], Trn Loss: 192.2491, Val Loss: 121.2509
Epoch [2287/3000], Trn Loss: 192.5429, Val Loss: 122.1344
Epoch [2288/3000], Trn Loss: 192.3367, Val Loss: 118.3171
Epoch [2289/3000], Trn Loss: 192.2728, Val Loss: 120.2688
Epoch [2290/3000], Trn Loss: 192.4983, Val Loss: 122.1037
Epoch [2291/3000], Trn Loss: 192.4836, Val Loss: 122.4781
Epoch [2292/3000], Trn Loss: 192.3050, Val Loss: 121.4211
Epoch [2293/3000], Trn Loss: 192.4120, Val Loss: 122.5665
Epoch [2294/3000], Trn Loss: 192.2628, Val Loss: 119.6525
Epoch [2295/3000], Trn Loss: 192.5176, Val Loss: 121.7892
Epoch [2296/3000], Trn Loss: 192.4276, Val Loss: 122.4019
Epoch [2297/3000], Trn Loss: 192.2731, Val Loss: 122.0738
Epoch [2298/3000], Trn Loss: 192.7325, Val Loss: 121.7878
Epoch [2299/3000], Trn Loss: 192.5547, Val Loss: 121.2504
Epoch [2300/3000], Trn Loss: 192.4485, Val Loss: 120.2684
Epoch [2301/3000], Trn Loss: 192.4771, Val Loss: 122.6886
Epoch [2302/3000], Trn Loss: 192.4258, Val Loss: 122.7620
Epoch [2303/3000], Trn Loss: 192.3186, Val Loss: 117.5885
Epoch [2304/3000], Trn Loss: 192.6745, Val Loss: 121.6841
Epoch [2305/3000], Trn Loss: 192.4343, Val Loss: 122.9205
Epoch [2306/3000], Trn Loss: 192.2536, Val Loss: 120.8795
Epoch [2307/3000], Trn Loss: 192.5176, Val Loss: 122.0202
Epoch [2308/3000], Trn Loss: 192.3795, Val Loss: 121.8065
Epoch [2309/3000], Trn Loss: 192.4070, Val Loss: 122.1564
Epoch [2310/3000], Trn Loss: 192.3711, Val Loss: 122.2523
Epoch [2311/3000], Trn Loss: 192.4861, Val Loss: 122.4778
Epoch [2312/3000], Trn Loss: 192.5464, Val Loss: 121.5179
Epoch [2313/3000], Trn Loss: 192.7830, Val Loss: 120.9991
Epoch [2314/3000], Trn Loss: 192.4729, Val Loss: 120.7538
Epoch [2315/3000], Trn Loss: 192.5009, Val Loss: 120.7462
Epoch [2316/3000], Trn Loss: 192.3746, Val Loss: 121.9095
Epoch [2317/3000], Trn Loss: 192.4138, Val Loss: 121.9638
Epoch [2318/3000], Trn Loss: 192.7122, Val Loss: 122.1232
Epoch [2319/3000], Trn Loss: 192.3398, Val Loss: 120.0562
Epoch [2320/3000], Trn Loss: 192.4081, Val Loss: 122.3308
Epoch [2321/3000], Trn Loss: 193.1324, Val Loss: 123.0211
Epoch [2322/3000], Trn Loss: 192.2986, Val Loss: 119.2049
Epoch [2323/3000], Trn Loss: 192.9169, Val Loss: 122.6235
Epoch [2324/3000], Trn Loss: 192.2938, Val Loss: 123.2693
Epoch [2325/3000], Trn Loss: 192.3724, Val Loss: 122.3539
Epoch [2326/3000], Trn Loss: 192.2543, Val Loss: 119.1423
Epoch [2327/3000], Trn Loss: 192.4767, Val Loss: 122.5603
Epoch [2328/3000], Trn Loss: 192.2681, Val Loss: 119.4495
Epoch [2329/3000], Trn Loss: 192.3089, Val Loss: 118.8196
Epoch [2330/3000], Trn Loss: 192.3300, Val Loss: 119.4174
Epoch [2331/3000], Trn Loss: 192.2602, Val Loss: 122.1824
Epoch [2332/3000], Trn Loss: 192.2515, Val Loss: 119.5055
Epoch [2333/3000], Trn Loss: 192.4711, Val Loss: 122.9423
Epoch [2334/3000], Trn Loss: 192.3719, Val Loss: 121.0391
Epoch [2335/3000], Trn Loss: 192.7156, Val Loss: 122.7515
Epoch [2336/3000], Trn Loss: 192.2538, Val Loss: 121.2208
Epoch [2337/3000], Trn Loss: 192.3915, Val Loss: 121.2326
Epoch [2338/3000], Trn Loss: 192.9462, Val Loss: 120.9712
Epoch [2339/3000], Trn Loss: 192.5477, Val Loss: 123.6321
Epoch [2340/3000], Trn Loss: 192.4184, Val Loss: 122.9145
Epoch [2341/3000], Trn Loss: 192.5855, Val Loss: 121.4582
Epoch [2342/3000], Trn Loss: 192.3493, Val Loss: 119.2165
Epoch [2343/3000], Trn Loss: 192.3902, Val Loss: 121.9717
Epoch [2344/3000], Trn Loss: 192.2913, Val Loss: 119.0089
Epoch [2345/3000], Trn Loss: 192.6663, Val Loss: 122.2423
Epoch [2346/3000], Trn Loss: 192.6755, Val Loss: 122.4253
Epoch [2347/3000], Trn Loss: 192.4061, Val Loss: 123.1851
Epoch [2348/3000], Trn Loss: 192.3328, Val Loss: 122.6643
Epoch [2349/3000], Trn Loss: 192.4639, Val Loss: 122.6295
Epoch [2350/3000], Trn Loss: 192.4098, Val Loss: 123.7488
Epoch [2351/3000], Trn Loss: 192.4448, Val Loss: 122.0031
Epoch [2352/3000], Trn Loss: 192.2702, Val Loss: 118.4256
Epoch [2353/3000], Trn Loss: 192.7803, Val Loss: 123.0398
Epoch [2354/3000], Trn Loss: 192.3981, Val Loss: 121.8049
Epoch [2355/3000], Trn Loss: 192.2572, Val Loss: 121.7303
Epoch [2356/3000], Trn Loss: 192.6048, Val Loss: 121.8032
Epoch [2357/3000], Trn Loss: 192.2545, Val Loss: 120.1893
Epoch [2358/3000], Trn Loss: 192.3510, Val Loss: 121.4411
Epoch [2359/3000], Trn Loss: 192.4480, Val Loss: 120.9535
Epoch [2360/3000], Trn Loss: 192.4615, Val Loss: 122.0812
Epoch [2361/3000], Trn Loss: 192.2843, Val Loss: 121.4050
Epoch [2362/3000], Trn Loss: 192.2503, Val Loss: 120.5431
Epoch [2363/3000], Trn Loss: 192.4294, Val Loss: 121.6842
Epoch [2364/3000], Trn Loss: 193.1114, Val Loss: 123.2212
Epoch [2365/3000], Trn Loss: 192.4288, Val Loss: 122.9796
Epoch [2366/3000], Trn Loss: 192.2568, Val Loss: 119.3356
Epoch [2367/3000], Trn Loss: 192.2550, Val Loss: 121.8303
Epoch [2368/3000], Trn Loss: 192.3850, Val Loss: 122.6889
Epoch [2369/3000], Trn Loss: 192.4604, Val Loss: 121.5158
Epoch [2370/3000], Trn Loss: 192.2983, Val Loss: 120.1931
Epoch [2371/3000], Trn Loss: 192.5145, Val Loss: 122.5593
Epoch [2372/3000], Trn Loss: 192.4629, Val Loss: 122.5750
Epoch [2373/3000], Trn Loss: 192.5434, Val Loss: 123.3101
Epoch [2374/3000], Trn Loss: 192.3931, Val Loss: 122.6886
Epoch [2375/3000], Trn Loss: 192.5326, Val Loss: 123.3028
Epoch [2376/3000], Trn Loss: 192.4569, Val Loss: 121.9675
Epoch [2377/3000], Trn Loss: 192.6326, Val Loss: 123.6672
Epoch [2378/3000], Trn Loss: 192.3163, Val Loss: 122.7386
Epoch [2379/3000], Trn Loss: 192.3892, Val Loss: 123.1931
Epoch [2380/3000], Trn Loss: 192.5412, Val Loss: 123.3338
Epoch [2381/3000], Trn Loss: 192.4419, Val Loss: 122.3575
Epoch [2382/3000], Trn Loss: 193.6556, Val Loss: 123.6504
Epoch [2383/3000], Trn Loss: 192.3657, Val Loss: 122.9512
Epoch [2384/3000], Trn Loss: 192.5485, Val Loss: 123.6566
Epoch [2385/3000], Trn Loss: 192.5296, Val Loss: 123.4974
Epoch [2386/3000], Trn Loss: 192.3113, Val Loss: 120.0229
Epoch [2387/3000], Trn Loss: 192.7221, Val Loss: 123.6476
Epoch [2388/3000], Trn Loss: 192.6616, Val Loss: 122.3699
Epoch [2389/3000], Trn Loss: 192.4352, Val Loss: 123.5003
Epoch [2390/3000], Trn Loss: 192.2496, Val Loss: 121.6801
Epoch [2391/3000], Trn Loss: 192.6659, Val Loss: 121.9425
Epoch [2392/3000], Trn Loss: 192.2532, Val Loss: 122.8945
Epoch [2393/3000], Trn Loss: 192.9548, Val Loss: 123.2377
Epoch [2394/3000], Trn Loss: 192.2753, Val Loss: 122.2168
Epoch [2395/3000], Trn Loss: 192.3920, Val Loss: 119.8974
Epoch [2396/3000], Trn Loss: 192.3238, Val Loss: 122.9510
Epoch [2397/3000], Trn Loss: 192.2532, Val Loss: 123.0051
Epoch [2398/3000], Trn Loss: 192.2570, Val Loss: 118.0243
Epoch [2399/3000], Trn Loss: 192.3513, Val Loss: 121.7604
Epoch [2400/3000], Trn Loss: 192.3663, Val Loss: 123.6917
Epoch [2401/3000], Trn Loss: 192.6070, Val Loss: 123.1174
Epoch [2402/3000], Trn Loss: 192.3034, Val Loss: 121.5614
Epoch [2403/3000], Trn Loss: 192.5539, Val Loss: 123.3467
Epoch [2404/3000], Trn Loss: 192.6935, Val Loss: 123.7559
Epoch [2405/3000], Trn Loss: 192.4590, Val Loss: 120.9025
Epoch [2406/3000], Trn Loss: 192.8463, Val Loss: 123.3870
Epoch [2407/3000], Trn Loss: 192.6268, Val Loss: 124.1349
Epoch [2408/3000], Trn Loss: 192.6145, Val Loss: 122.3769
Epoch [2409/3000], Trn Loss: 192.6489, Val Loss: 123.8436
Epoch [2410/3000], Trn Loss: 192.4248, Val Loss: 123.1931
Epoch [2411/3000], Trn Loss: 192.4837, Val Loss: 120.0124
Epoch [2412/3000], Trn Loss: 192.7466, Val Loss: 121.4601
Epoch [2413/3000], Trn Loss: 192.8223, Val Loss: 121.8218
Epoch [2414/3000], Trn Loss: 192.4473, Val Loss: 123.3478
Epoch [2415/3000], Trn Loss: 193.1144, Val Loss: 122.4007
Epoch [2416/3000], Trn Loss: 192.3765, Val Loss: 121.0326
Epoch [2417/3000], Trn Loss: 193.1266, Val Loss: 122.6351
Epoch [2418/3000], Trn Loss: 192.8802, Val Loss: 122.9358
Epoch [2419/3000], Trn Loss: 192.4797, Val Loss: 123.9313
Epoch [2420/3000], Trn Loss: 192.6688, Val Loss: 123.3245
Epoch [2421/3000], Trn Loss: 192.2644, Val Loss: 117.6962
Epoch [2422/3000], Trn Loss: 192.7713, Val Loss: 123.4207
Epoch [2423/3000], Trn Loss: 192.5002, Val Loss: 123.7897
Epoch [2424/3000], Trn Loss: 192.5440, Val Loss: 123.9445
Epoch [2425/3000], Trn Loss: 192.5581, Val Loss: 123.2921
Epoch [2426/3000], Trn Loss: 192.6250, Val Loss: 123.2160
Epoch [2427/3000], Trn Loss: 192.7253, Val Loss: 123.4973
Epoch [2428/3000], Trn Loss: 192.3837, Val Loss: 122.8501
Epoch [2429/3000], Trn Loss: 192.4969, Val Loss: 123.4925
Epoch [2430/3000], Trn Loss: 192.7397, Val Loss: 124.4081
Epoch [2431/3000], Trn Loss: 192.9489, Val Loss: 124.7106
Epoch [2432/3000], Trn Loss: 193.2723, Val Loss: 124.6065
Epoch [2433/3000], Trn Loss: 192.6538, Val Loss: 124.6390
Epoch [2434/3000], Trn Loss: 192.3077, Val Loss: 123.2651
Epoch [2435/3000], Trn Loss: 192.9326, Val Loss: 121.4043
Epoch [2436/3000], Trn Loss: 192.3399, Val Loss: 124.2056
Epoch [2437/3000], Trn Loss: 192.2846, Val Loss: 117.6342
Epoch [2438/3000], Trn Loss: 192.6134, Val Loss: 124.0044
Epoch [2439/3000], Trn Loss: 192.4986, Val Loss: 123.2016
Epoch [2440/3000], Trn Loss: 192.5087, Val Loss: 122.2455
Epoch [2441/3000], Trn Loss: 192.8442, Val Loss: 124.1403
Epoch [2442/3000], Trn Loss: 192.5100, Val Loss: 124.8422
Epoch [2443/3000], Trn Loss: 192.3948, Val Loss: 122.8079
Epoch [2444/3000], Trn Loss: 194.2870, Val Loss: 124.7825
Epoch [2445/3000], Trn Loss: 192.4376, Val Loss: 124.2296
Epoch [2446/3000], Trn Loss: 192.4132, Val Loss: 124.0971
Epoch [2447/3000], Trn Loss: 192.5854, Val Loss: 124.3078
Epoch [2448/3000], Trn Loss: 192.3318, Val Loss: 124.0325
Epoch [2449/3000], Trn Loss: 192.5145, Val Loss: 123.7281
Epoch [2450/3000], Trn Loss: 192.9441, Val Loss: 123.6850
Epoch [2451/3000], Trn Loss: 192.6044, Val Loss: 124.2112
Epoch [2452/3000], Trn Loss: 192.5304, Val Loss: 123.2675
Epoch [2453/3000], Trn Loss: 192.8383, Val Loss: 125.7833
Epoch [2454/3000], Trn Loss: 192.6147, Val Loss: 124.9408
Epoch [2455/3000], Trn Loss: 193.1900, Val Loss: 124.3318
Epoch [2456/3000], Trn Loss: 192.5045, Val Loss: 123.9123
Epoch [2457/3000], Trn Loss: 192.4259, Val Loss: 123.1108
Epoch [2458/3000], Trn Loss: 192.7083, Val Loss: 120.9374
Epoch [2459/3000], Trn Loss: 193.9953, Val Loss: 124.5529
Epoch [2460/3000], Trn Loss: 192.7318, Val Loss: 123.7400
Epoch [2461/3000], Trn Loss: 192.2563, Val Loss: 117.0955
Epoch [2462/3000], Trn Loss: 192.6662, Val Loss: 122.0462
Epoch [2463/3000], Trn Loss: 192.5675, Val Loss: 123.4942
Epoch [2464/3000], Trn Loss: 192.4788, Val Loss: 122.4429
Epoch [2465/3000], Trn Loss: 192.6035, Val Loss: 123.5034
Epoch [2466/3000], Trn Loss: 192.7414, Val Loss: 125.5800
Epoch [2467/3000], Trn Loss: 192.6839, Val Loss: 124.4936
Epoch [2468/3000], Trn Loss: 192.7231, Val Loss: 122.3405
Epoch [2469/3000], Trn Loss: 192.5317, Val Loss: 123.9742
Epoch [2470/3000], Trn Loss: 192.6878, Val Loss: 124.8000
Epoch [2471/3000], Trn Loss: 192.8775, Val Loss: 121.6784
Epoch [2472/3000], Trn Loss: 192.3749, Val Loss: 124.4656
Epoch [2473/3000], Trn Loss: 192.7139, Val Loss: 111.5107
Epoch [2474/3000], Trn Loss: 192.4262, Val Loss: 122.6114
Epoch [2475/3000], Trn Loss: 192.2562, Val Loss: 121.8188
Epoch [2476/3000], Trn Loss: 192.8109, Val Loss: 124.3463
Epoch [2477/3000], Trn Loss: 192.4249, Val Loss: 123.7602
Epoch [2478/3000], Trn Loss: 192.9905, Val Loss: 123.8933
Epoch [2479/3000], Trn Loss: 192.4915, Val Loss: 123.7453
Epoch [2480/3000], Trn Loss: 192.6722, Val Loss: 122.2996
Epoch [2481/3000], Trn Loss: 192.8664, Val Loss: 125.1934
Epoch [2482/3000], Trn Loss: 192.6602, Val Loss: 122.8981
Epoch [2483/3000], Trn Loss: 192.5647, Val Loss: 124.5067
Epoch [2484/3000], Trn Loss: 192.2540, Val Loss: 118.2571
Epoch [2485/3000], Trn Loss: 192.4837, Val Loss: 123.0608
Epoch [2486/3000], Trn Loss: 193.5400, Val Loss: 125.1663
Epoch [2487/3000], Trn Loss: 192.4423, Val Loss: 120.0152
Epoch [2488/3000], Trn Loss: 192.7554, Val Loss: 123.6703
Epoch [2489/3000], Trn Loss: 192.7930, Val Loss: 124.7321
Epoch [2490/3000], Trn Loss: 192.9081, Val Loss: 124.5569
Epoch [2491/3000], Trn Loss: 192.6182, Val Loss: 124.0373
Epoch [2492/3000], Trn Loss: 192.9459, Val Loss: 124.0503
Epoch [2493/3000], Trn Loss: 192.8395, Val Loss: 124.9757
Epoch [2494/3000], Trn Loss: 193.1612, Val Loss: 123.8163
Epoch [2495/3000], Trn Loss: 192.9396, Val Loss: 124.9920
Epoch [2496/3000], Trn Loss: 192.8433, Val Loss: 124.5096
Epoch [2497/3000], Trn Loss: 192.7973, Val Loss: 124.0278
Epoch [2498/3000], Trn Loss: 192.8030, Val Loss: 124.7031
Epoch [2499/3000], Trn Loss: 192.3611, Val Loss: 120.3334
Epoch [2500/3000], Trn Loss: 192.8912, Val Loss: 124.7911
Epoch [2501/3000], Trn Loss: 192.7641, Val Loss: 122.2990
Epoch [2502/3000], Trn Loss: 192.4321, Val Loss: 124.3098
Epoch [2503/3000], Trn Loss: 192.7708, Val Loss: 123.2866
Epoch [2504/3000], Trn Loss: 192.7910, Val Loss: 125.0447
Epoch [2505/3000], Trn Loss: 192.8676, Val Loss: 124.5963
Epoch [2506/3000], Trn Loss: 192.5168, Val Loss: 122.5294
Epoch [2507/3000], Trn Loss: 192.6143, Val Loss: 121.5484
Epoch [2508/3000], Trn Loss: 192.7188, Val Loss: 123.9731
Epoch [2509/3000], Trn Loss: 192.8122, Val Loss: 121.5807
Epoch [2510/3000], Trn Loss: 192.9126, Val Loss: 124.5406
Epoch [2511/3000], Trn Loss: 192.6452, Val Loss: 124.0704
Epoch [2512/3000], Trn Loss: 192.9957, Val Loss: 123.0664
Epoch [2513/3000], Trn Loss: 192.9866, Val Loss: 123.8208
Epoch [2514/3000], Trn Loss: 192.6051, Val Loss: 123.0136
Epoch [2515/3000], Trn Loss: 192.7174, Val Loss: 124.8807
Epoch [2516/3000], Trn Loss: 192.4952, Val Loss: 122.3732
Epoch [2517/3000], Trn Loss: 192.8685, Val Loss: 124.6899
Epoch [2518/3000], Trn Loss: 192.7710, Val Loss: 124.8610
Epoch [2519/3000], Trn Loss: 192.3667, Val Loss: 123.0672
Epoch [2520/3000], Trn Loss: 192.3753, Val Loss: 123.8921
Epoch [2521/3000], Trn Loss: 192.7648, Val Loss: 123.6806
Epoch [2522/3000], Trn Loss: 192.4631, Val Loss: 121.1306
Epoch [2523/3000], Trn Loss: 192.4795, Val Loss: 123.4223
Epoch [2524/3000], Trn Loss: 192.5697, Val Loss: 123.5274
Epoch [2525/3000], Trn Loss: 193.2309, Val Loss: 123.6414
Epoch [2526/3000], Trn Loss: 192.5818, Val Loss: 124.1808
Epoch [2527/3000], Trn Loss: 192.5995, Val Loss: 124.7564
Epoch [2528/3000], Trn Loss: 192.7097, Val Loss: 123.8740
Epoch [2529/3000], Trn Loss: 193.0927, Val Loss: 126.1233
Epoch [2530/3000], Trn Loss: 192.6986, Val Loss: 120.9193
Epoch [2531/3000], Trn Loss: 192.6356, Val Loss: 123.0708
Epoch [2532/3000], Trn Loss: 192.4838, Val Loss: 123.1010
Epoch [2533/3000], Trn Loss: 192.4313, Val Loss: 121.6797
Epoch [2534/3000], Trn Loss: 192.5679, Val Loss: 123.5540
Epoch [2535/3000], Trn Loss: 192.5387, Val Loss: 123.9224
Epoch [2536/3000], Trn Loss: 193.2472, Val Loss: 124.0242
Epoch [2537/3000], Trn Loss: 192.5482, Val Loss: 123.8951
Epoch [2538/3000], Trn Loss: 192.9430, Val Loss: 125.3002
Epoch [2539/3000], Trn Loss: 192.5211, Val Loss: 125.1391
Epoch [2540/3000], Trn Loss: 192.6275, Val Loss: 124.2959
Epoch [2541/3000], Trn Loss: 192.3499, Val Loss: 124.0424
Epoch [2542/3000], Trn Loss: 192.3819, Val Loss: 121.3083
Epoch [2543/3000], Trn Loss: 192.3954, Val Loss: 123.1446
Epoch [2544/3000], Trn Loss: 192.2780, Val Loss: 122.9663
Epoch [2545/3000], Trn Loss: 192.4980, Val Loss: 124.0145
Epoch [2546/3000], Trn Loss: 192.5467, Val Loss: 122.5543
Epoch [2547/3000], Trn Loss: 192.7108, Val Loss: 124.2223
Epoch [2548/3000], Trn Loss: 192.5160, Val Loss: 123.9382
Epoch [2549/3000], Trn Loss: 192.5624, Val Loss: 121.5218
Epoch [2550/3000], Trn Loss: 192.6320, Val Loss: 125.3221
Epoch [2551/3000], Trn Loss: 192.5337, Val Loss: 124.2441
Epoch [2552/3000], Trn Loss: 192.7881, Val Loss: 123.8841
Epoch [2553/3000], Trn Loss: 192.9328, Val Loss: 123.5858
Epoch [2554/3000], Trn Loss: 193.0999, Val Loss: 124.5315
Epoch [2555/3000], Trn Loss: 192.4306, Val Loss: 123.5840
Epoch [2556/3000], Trn Loss: 193.2553, Val Loss: 121.7845
Epoch [2557/3000], Trn Loss: 192.4746, Val Loss: 123.1650
Epoch [2558/3000], Trn Loss: 192.5948, Val Loss: 122.8040
Epoch [2559/3000], Trn Loss: 192.7246, Val Loss: 124.1312
Epoch [2560/3000], Trn Loss: 192.6451, Val Loss: 122.2865
Epoch [2561/3000], Trn Loss: 192.4550, Val Loss: 121.0283
Epoch [2562/3000], Trn Loss: 192.7037, Val Loss: 123.7087
Epoch [2563/3000], Trn Loss: 192.5363, Val Loss: 123.0984
Epoch [2564/3000], Trn Loss: 192.4211, Val Loss: 122.9771
Epoch [2565/3000], Trn Loss: 192.8575, Val Loss: 124.6837
Epoch [2566/3000], Trn Loss: 192.7787, Val Loss: 122.6612
Epoch [2567/3000], Trn Loss: 192.3999, Val Loss: 114.0431
Epoch [2568/3000], Trn Loss: 192.5170, Val Loss: 123.5556
Epoch [2569/3000], Trn Loss: 192.4539, Val Loss: 123.7584
Epoch [2570/3000], Trn Loss: 192.4719, Val Loss: 125.0604
Epoch [2571/3000], Trn Loss: 193.2936, Val Loss: 124.3398
Epoch [2572/3000], Trn Loss: 192.5030, Val Loss: 122.8169
Epoch [2573/3000], Trn Loss: 192.6321, Val Loss: 125.1689
Epoch [2574/3000], Trn Loss: 193.2901, Val Loss: 125.5819
Epoch [2575/3000], Trn Loss: 193.4386, Val Loss: 125.4457
Epoch [2576/3000], Trn Loss: 192.7905, Val Loss: 123.5407
Epoch [2577/3000], Trn Loss: 192.9896, Val Loss: 123.2732
Epoch [2578/3000], Trn Loss: 192.4310, Val Loss: 121.6116
Epoch [2579/3000], Trn Loss: 192.8326, Val Loss: 123.5026
Epoch [2580/3000], Trn Loss: 192.3263, Val Loss: 121.7569
